race_id	0	1	2	3
202301020101	ワイド	4 - 8 1 - 4 1 - 8	440 470 250	7 9 1
202301020101	馬単	4 → 8	4380	22
202301020101	三連複	1 - 4 - 8	1380	4
202301020101	三連単	4 → 8 → 1	13330	57
202301020102	単勝	12	280	1
202301020102	複勝	12 3 13	140 160 600	1 3 9
202301020102	枠連	3 - 7	600	1
202301020102	馬連	3 - 12	730	2
202301020102	ワイド	3 - 12 12 - 13 3 - 13	370 1,530 2,520	2 19 27
202301020102	馬単	12 → 3	1230	2
202301020102	三連複	3 - 12 - 13	7820	29
202301020102	三連単	12 → 3 → 13	33120	106
202301020103	単勝	11	320	2
202301020103	複勝	11 12 5	140 130 480	2 1 9
202301020103	枠連	8 - 8	400	1
202301020103	馬連	11 - 12	360	1
202301020103	ワイド	11 - 12 5 - 11 5 - 12	180 1,470 1,260	1 19 18
202301020103	馬単	11 → 12	720	2
202301020103	三連複	5 - 11 - 12	3140	9
202301020103	三連単	11 → 12 → 5	11080	27
202301020104	単勝	8	320	1
202301020104	複勝	8 13 14	140 150 180	1 2 4
202301020104	枠連	5 - 8	450	1
202301020104	馬連	8 - 13	670	2
202301020104	ワイド	8 - 13 8 - 14 13 - 14	300 540 480	2 5 4
202301020104	馬単	8 → 13	1200	1
202301020104	三連複	8 - 13 - 14	2110	4
202301020104	三連単	8 → 13 → 14	6350	7
202301020105	単勝	1	260	1
202301020105	複勝	1 7 4	130 170 280	1 3 6
202301020105	枠連	1 - 5	700	2
202301020105	馬連	1 - 7	800	2
202301020105	ワイド	1 - 7 1 - 4 4 - 7	390 740 970	2 8 13
202301020105	馬単	1 → 7	1340	3
202301020105	三連複	1 - 4 - 7	2840	7
202301020105	三連単	1 → 7 → 4	8420	12
202301020106	単勝	12	460	2
202301020106	複勝	12 8 2	200 660 5,250	2 10 16
202301020106	枠連	4 - 6	1580	6
202301020106	馬連	8 - 12	5780	20
202301020106	ワイド	8 - 12 2 - 12 2 - 8	1,620 6,720 48,500	17 68 113
202301020106	馬単	12 → 8	7750	26
202301020106	三連複	2 - 8 - 12	258370	372
202301020106	三連単	12 → 8 → 2	968470	1859
202301020107	単勝	1	320	1
202301020107	複勝	1 8 10	160 500 180	2 6 4
202301020107	枠連	1 - 6	2260	8
202301020107	馬連	1 - 8	5090	18
202301020107	ワイド	1 - 8 1 - 10 8 - 10	1,660 490 1,800	21 6 24
202301020107	馬単	1 → 8	7880	26
202301020107	三連複	1 - 8 - 10	10600	44
202301020107	三連単	1 → 8 → 10	66640	230
202301020108	単勝	5	910	5
202301020108	複勝	5 12 10	350 2,750 340	4 12 3
202301020108	枠連	4 - 8	630	3
202301020108	馬連	5 - 12	29570	48
202301020108	ワイド	5 - 12 5 - 10 10 - 12	9,520 770 5,960	55 8 43
202301020108	馬単	5 → 12	61480	87
202301020108	三連複	5 - 10 - 12	44360	97
202301020108	三連単	5 → 12 → 10	398760	620
202301020109	単勝	5	380	2
202301020109	複勝	5 2 8	140 180 120	3 4 1
202301020109	枠連	2 - 5	1680	8
202301020109	馬連	2 - 5	1460	6
202301020109	ワイド	2 - 5 5 - 8 2 - 8	390 180 370	5 1 4
202301020109	馬単	5 → 2	2660	11
202301020109	三連複	2 - 5 - 8	920	2
202301020109	三連単	5 → 2 → 8	6920	17
202301020110	単勝	1	140	1
202301020110	複勝	1 10 7	110 170 460	1 3 8
202301020110	枠連	1 - 8	240	1
202301020110	馬連	1 - 10	590	4
202301020110	ワイド	1 - 10 1 - 7 7 - 10	280 900 2,350	2 10 24
202301020110	馬単	1 → 10	640	2
202301020110	三連複	1 - 7 - 10	4840	18
202301020110	三連単	1 → 10 → 7	10120	34
202301020111	単勝	4	1810	8
202301020111	複勝	4 14 5	470 180 300	9 2 5
202301020111	枠連	3 - 8	3260	14
202301020111	馬連	4 - 14	5250	22
202301020111	ワイド	4 - 14 4 - 5 5 - 14	1,550 2,990 650	18 36 5
202301020111	馬単	4 → 14	14230	50
202301020111	三連複	4 - 5 - 14	17500	62
202301020111	三連単	4 → 14 → 5	131880	410
202301020112	単勝	11	580	3
202301020112	複勝	11 6 3 16	150 160 120 200	3 4 1 5
202301020112	枠連	3 - 6	2170	10
202301020112	馬連	6 - 11	2720	11
202301020112	ワイド	6 - 11 3 - 11 11 - 16 3 - 6 6 - 16	620 290 490 390 940	11 2 7 4 21
202301020112	馬単	11 → 6	4110	13
202301020112	三連複	3 - 6 - 11 6 - 11 - 16	1,600 4,890	4 31
202301020112	三連単	11 → 6 → 3 11 → 6 → 16	10,360 24,480	39 143
202301020201	単勝	1	1870	7
202301020201	複勝	1 3	730 190	7 2
202301020201	馬連	1 - 3	2840	15
202301020201	ワイド	1 - 3 1 - 2 2 - 3	810 730 220	15 14 1
202301020201	馬単	1 → 3	7940	33
202301020201	三連複	1 - 2 - 3	1990	8
202301020201	三連単	1 → 3 → 2	24180	109
202301020202	単勝	10	610	3
202301020202	複勝	10 12 7	210 270 420	3 4 8
202301020202	枠連	7 - 8	710	2
202301020202	馬連	10 - 12	3270	12
202301020202	ワイド	10 - 12 7 - 10 7 - 12	1,140 1,980 2,300	14 27 30
202301020202	馬単	10 → 12	4830	22
202301020202	三連複	7 - 10 - 12	26020	72
202301020202	三連単	10 → 12 → 7	87630	294
202301020203	単勝	8	710	3
202301020203	複勝	8 14 9	220 110 930	4 1 9
202301020203	枠連	5 - 8	470	2
202301020203	馬連	8 - 14	500	1
202301020203	ワイド	8 - 14 8 - 9 9 - 14	320 3,750 1,510	2 31 16
202301020203	馬単	8 → 14	1420	5
202301020203	三連複	8 - 9 - 14	6260	17
202301020203	三連単	8 → 14 → 9	26990	82
202301020204	単勝	10	1220	6
202301020204	複勝	10 9 3	360 250 310	7 4 5
202301020204	枠連	6 - 6	4010	14
202301020204	馬連	9 - 10	4630	23
202301020204	ワイド	9 - 10 3 - 10 3 - 9	1,350 1,940 1,400	19 28 20
202301020204	馬単	10 → 9	10470	49
202301020204	三連複	3 - 9 - 10	17840	78
202301020204	三連単	10 → 9 → 3	132180	533
202301020205	単勝	6	230	1
202301020205	複勝	6 1 8	110 170 190	1 3 4
202301020205	枠連	1 - 6	610	2
202301020205	馬連	1 - 6	640	2
202301020205	ワイド	1 - 6 6 - 8 1 - 8	260 380 590	2 4 9
202301020205	馬単	6 → 1	970	3
202301020205	三連複	1 - 6 - 8	1250	3
202301020205	三連単	6 → 1 → 8	5020	11
202301020206	単勝	14	140	1
202301020206	複勝	14 9 11	110 160 130	1 4 2
202301020206	枠連	6 - 8	540	3
202301020206	馬連	9 - 14	560	3
202301020206	ワイド	9 - 14 11 - 14 9 - 11	290 230 540	3 2 7
202301020206	馬単	14 → 9	670	3
202301020206	三連複	9 - 11 - 14	750	1
202301020206	三連単	14 → 9 → 11	2550	3
202301020207	単勝	3	640	4
202301020207	複勝	3 13 12	180 130 430	4 1 6
202301020207	枠連	3 - 8	610	4
202301020207	馬連	3 - 13	1020	3
202301020207	ワイド	3 - 13 3 - 12 12 - 13	470 1,010 1,070	3 9 10
202301020207	馬単	3 → 13	2940	10
202301020207	三連複	3 - 12 - 13	4410	11
202301020207	三連単	3 → 13 → 12	23660	58
202301020208	単勝	1	220	1
202301020208	複勝	1 4 8	110 110 140	1 2 4
202301020208	馬連	1 - 4	210	1
202301020208	ワイド	1 - 4 1 - 8 4 - 8	130 290 250	1 7 2
202301020208	馬単	1 → 4	400	2
202301020208	三連複	1 - 4 - 8	380	1
202301020208	三連単	1 → 4 → 8	1750	6
202301020209	単勝	8	480	3
202301020209	複勝	8 9 6	190 300 150	3 7 1
202301020209	枠連	7 - 7	2630	12
202301020209	馬連	8 - 9	2590	12
202301020209	ワイド	8 - 9 6 - 8 6 - 9	730 370 910	11 2 13
202301020209	馬単	8 → 9	4710	22
202301020209	三連複	6 - 8 - 9	3210	11
202301020209	三連単	8 → 9 → 6	26390	94
202301020210	単勝	5	170	1
202301020210	複勝	5 1 4	110 440 210	1 7 5
202301020210	枠連	1 - 5	3430	11
202301020210	馬連	1 - 5	3050	12
202301020210	ワイド	1 - 5 4 - 5 1 - 4	960 340 1,980	12 4 19
202301020210	馬単	5 → 1	3790	15
202301020210	三連複	1 - 4 - 5	5060	18
202301020210	三連単	5 → 1 → 4	20440	71
202301020211	単勝	9	860	2
202301020211	複勝	9 15 7	370 340 620	5 2 10
202301020211	枠連	5 - 8	1220	4
202301020211	馬連	9 - 15	3660	10
202301020211	ワイド	9 - 15 7 - 9 7 - 15	1,160 2,910 3,260	9 34 39
202301020211	馬単	9 → 15	7500	21
202301020211	三連複	7 - 9 - 15	26410	90
202301020211	三連単	9 → 15 → 7	140100	405
202301020212	単勝	13	500	3
202301020212	複勝	13 11 8	190 180 240	3 2 4
202301020212	枠連	7 - 8	800	3
202301020212	馬連	11 - 13	810	2
202301020212	ワイド	11 - 13 8 - 13 8 - 11	400 690 590	2 8 7
202301020212	馬単	13 → 11	1790	4
202301020212	三連複	8 - 11 - 13	2080	3
202301020212	三連単	13 → 11 → 8	9470	16
202301020301	単勝	11	240	1
202301020301	複勝	11 2 9	110 110 110	1 3 2
202301020301	枠連	2 - 8	340	2
202301020301	馬連	2 - 11	350	2
202301020301	ワイド	2 - 11 9 - 11 2 - 9	150 140 170	2 1 3
202301020301	馬単	11 → 2	690	2
202301020301	三連複	2 - 9 - 11	260	1
202301020301	三連単	11 → 2 → 9	1270	1
202301020302	単勝	4	720	4
202301020302	複勝	4 11 1	260 170 260	5 1 6
202301020302	枠連	3 - 7	1250	5
202301020302	馬連	4 - 11	1460	4
202301020302	ワイド	4 - 11 1 - 4 1 - 11	670 1,210 860	6 19 14
202301020302	馬単	4 → 11	3390	12
202301020302	三連複	1 - 4 - 11	3750	11
202301020302	三連単	4 → 11 → 1	22690	80
202301020303	単勝	1	350	1
202301020303	複勝	1 7 13	160 170 170	1 2 3
202301020303	枠連	1 - 4	690	1
202301020303	馬連	1 - 7	1400	2
202301020303	ワイド	1 - 7 1 - 13 7 - 13	620 510 560	4 1 2
202301020303	馬単	1 → 7	2400	2
202301020303	三連複	1 - 7 - 13	2770	1
202301020303	三連単	1 → 7 → 13	11880	2
202301020304	単勝	1	610	4
202301020304	複勝	1 12 11	180 330 220	2 7 4
202301020304	枠連	1 - 7	1000	4
202301020304	馬連	1 - 12	3910	16
202301020304	ワイド	1 - 12 1 - 11 11 - 12	1,190 670 1,000	17 8 14
202301020304	馬単	1 → 12	5690	24
202301020304	三連複	1 - 11 - 12	5190	18
202301020304	三連単	1 → 12 → 11	32230	119
202301020305	単勝	8	140	1
202301020305	複勝	8 11 9	110 170 120	1 3 2
202301020305	枠連	7 - 8	560	2
202301020305	馬連	8 - 11	1030	4
202301020305	ワイド	8 - 11 8 - 9 9 - 11	360 160 670	4 1 10
202301020305	馬単	8 → 11	1120	5
202301020305	三連複	8 - 9 - 11	830	1
202301020305	三連単	8 → 11 → 9	3570	8
202301020306	単勝	14	270	1
202301020306	複勝	14 3 6	140 220 320	1 4 6
202301020306	枠連	3 - 8	690	2
202301020306	馬連	3 - 14	920	2
202301020306	ワイド	3 - 14 6 - 14 3 - 6	400 690 1,390	2 6 17
202301020306	馬単	14 → 3	1430	3
202301020306	三連複	3 - 6 - 14	5100	16
202301020306	三連単	14 → 3 → 6	13720	34
202301020307	単勝	2	2590	7
202301020307	複勝	2 16 6	530 240 690	7 3 9
202301020307	枠連	1 - 8	2290	7
202301020307	馬連	2 - 16	6550	19
202301020307	ワイド	2 - 16 2 - 6 6 - 16	2,010 6,000 3,060	20 51 28
202301020307	馬単	2 → 16	20940	52
202301020307	三連複	2 - 6 - 16	56950	121
202301020307	三連単	2 → 16 → 6	459060	786
202301020308	単勝	1	350	1
202301020308	複勝	1 10 6	140 150 160	1 2 3
202301020308	枠連	1 - 6	790	1
202301020308	馬連	1 - 10	880	1
202301020308	ワイド	1 - 10 1 - 6 6 - 10	310 500 490	1 5 4
202301020308	馬単	1 → 10	1790	1
202301020308	三連複	1 - 6 - 10	1980	2
202301020308	三連単	1 → 10 → 6	9220	7
202301020309	単勝	14	380	2
202301020309	複勝	14 2 11	150 530 140	2 9 1
202301020309	枠連	2 - 8	7180	22
202301020309	馬連	2 - 14	7130	25
202301020309	ワイド	2 - 14 11 - 14 2 - 11	1,940 270 1,330	24 1 18
202301020309	馬単	14 → 2	11510	36
202301020309	三連複	2 - 11 - 14	5100	13
202301020309	三連単	14 → 2 → 11	44970	137
202301020310	単勝	2	620	3
202301020310	複勝	2 4 16	180 110 210	3 1 4
202301020310	枠連	1 - 2	610	2
202301020310	馬連	2 - 4	590	2
202301020310	ワイド	2 - 4 2 - 16 4 - 16	310 1,140 460	2 14 3
202301020310	馬単	2 → 4	1660	4
202301020310	三連複	2 - 4 - 16	2410	5
202301020310	三連単	2 → 4 → 16	13670	33
202301020311	単勝	5	550	3
202301020311	複勝	5 11 8	170 150 170	4 1 2
202301020311	枠連	4 - 7	1570	6
202301020311	馬連	5 - 11	1410	5
202301020311	ワイド	5 - 11 5 - 8 8 - 11	480 530 420	2 4 1
202301020311	馬単	5 → 11	3350	15
202301020311	三連複	5 - 8 - 11	1930	2
202301020311	三連単	5 → 11 → 8	12960	24
202301020312	単勝	6	180	1
202301020312	複勝	6 9 12	110 140 340	1 3 6
202301020312	枠連	5 - 7	250	1
202301020312	馬連	6 - 9	320	1
202301020312	ワイド	6 - 9 6 - 12 9 - 12	200 740 1,220	2 9 15
202301020312	馬単	6 → 9	580	2
202301020312	三連複	6 - 9 - 12	2810	10
202301020312	三連単	6 → 9 → 12	6630	18
202301020401	単勝	8	780	2
202301020401	複勝	8 1 4	160 110 720	2 1 9
202301020401	枠連	1 - 7	280	1
202301020401	馬連	1 - 8	370	1
202301020401	ワイド	1 - 8 4 - 8 1 - 4	200 2,800 1,170	1 25 13
202301020401	馬単	8 → 1	1410	5
202301020401	三連複	1 - 4 - 8	3270	14
202301020401	三連単	8 → 1 → 4	26330	75
202301020402	単勝	7	390	2
202301020402	複勝	7 12 9	150 300 170	2 6 3
202301020402	枠連	6 - 8	1530	7
202301020402	馬連	7 - 12	2910	13
202301020402	ワイド	7 - 12 7 - 9 9 - 12	720 450 950	12 4 14
202301020402	馬単	7 → 12	5220	25
202301020402	三連複	7 - 9 - 12	4390	18
202301020402	三連単	7 → 12 → 9	28540	114
202301020403	単勝	10	350	1
202301020403	複勝	10 13 3	170 230 170	1 5 3
202301020403	枠連	7 - 8	860	2
202301020403	馬連	10 - 13	1210	3
202301020403	ワイド	10 - 13 3 - 10 3 - 13	520 450 640	4 2 6
202301020403	馬単	10 → 13	2240	3
202301020403	三連複	3 - 10 - 13	2150	2
202301020403	三連単	10 → 13 → 3	8810	4
202301020404	単勝	10	1220	5
202301020404	複勝	10 13 3	270 220 180	5 4 2
202301020404	枠連	6 - 8	1640	6
202301020404	馬連	10 - 13	4010	16
202301020404	ワイド	10 - 13 3 - 10 3 - 13	1,170 650 700	16 5 7
202301020404	馬単	10 → 13	7980	31
202301020404	三連複	3 - 10 - 13	4340	15
202301020404	三連単	10 → 13 → 3	34880	116
202301020405	単勝	2	240	2
202301020405	複勝	2 4 9	110 110 220	1 2 6
202301020405	枠連	2 - 4	280	1
202301020405	馬連	2 - 4	230	1
202301020405	ワイド	2 - 4 2 - 9 4 - 9	150 560 560	1 8 7
202301020405	馬単	2 → 4	470	1
202301020405	三連複	2 - 4 - 9	1170	4
202301020405	三連単	2 → 4 → 9	3030	10
202301020406	単勝	4	160	1
202301020406	複勝	4 5 6	110 180 190	1 4 5
202301020406	枠連	4 - 5	390	1
202301020406	馬連	4 - 5	500	2
202301020406	ワイド	4 - 5 4 - 6 5 - 6	260 380 700	2 4 10
202301020406	馬単	4 → 5	580	1
202301020406	三連複	4 - 5 - 6	1550	4
202301020406	三連単	4 → 5 → 6	3200	6
202301020407	単勝	10	10460	14
202301020407	複勝	10 14 12	2,700 3,400 650	14 16 9
202301020407	枠連	5 - 7	3990	19
202301020407	馬連	10 - 14	286010	116
202301020407	ワイド	10 - 14 10 - 12 12 - 14	68,590 19,590 26,690	117 96 106
202301020407	馬単	10 → 14	603270	233
202301020407	三連複	10 - 12 - 14	1440600	525
202301020407	三連単	10 → 14 → 12	17730000	3282
202301020408	単勝	8	800	4
202301020408	複勝	8 7 4	210 990 170	3 6 2
202301020408	枠連	7 - 8	7550	14
202301020408	馬連	7 - 8	14060	20
202301020408	ワイド	7 - 8 4 - 8 4 - 7	2,470 350 1,700	15 5 12
202301020408	馬単	8 → 7	23890	33
202301020408	三連複	4 - 7 - 8	9820	22
202301020408	三連単	8 → 7 → 4	108980	150
202301020409	単勝	7	300	2
202301020409	複勝	7 1 10	150 140 160	2 1 3
202301020409	枠連	1 - 5	530	1
202301020409	馬連	1 - 7	550	1
202301020409	ワイド	1 - 7 7 - 10 1 - 10	310 430 460	1 3 4
202301020409	馬単	7 → 1	1260	2
202301020409	三連複	1 - 7 - 10	1510	2
202301020409	三連単	7 → 1 → 10	5130	4
202301020410	単勝	13	1580	8
202301020410	複勝	13 6 2	340 280 330	7 4 6
202301020410	枠連	4 - 8	5240	21
202301020410	馬連	6 - 13	6680	25
202301020410	ワイド	6 - 13 2 - 13 2 - 6	1,630 1,990 1,360	23 26 19
202301020410	馬単	13 → 6	15940	57
202301020410	三連複	2 - 6 - 13	16540	54
202301020410	三連単	13 → 6 → 2	131450	401
202301020411	単勝	13	510	2
202301020411	複勝	13 10 1	200 800 300	2 10 4
202301020411	枠連	6 - 7	4580	16
202301020411	馬連	10 - 13	13680	30
202301020411	ワイド	10 - 13 1 - 13 1 - 10	3,730 940 4,300	33 8 37
202301020411	馬単	13 → 10	18640	51
202301020411	三連複	1 - 10 - 13	28200	75
202301020411	三連単	13 → 10 → 1	168930	410
202301020412	単勝	13	350	2
202301020412	複勝	13 9 8	150 560 140	2 10 1
202301020412	枠連	6 - 8	400	1
202301020412	馬連	9 - 13	8450	26
202301020412	ワイド	9 - 13 8 - 13 8 - 9	1,760 250 2,070	21 1 27
202301020412	馬単	13 → 9	10440	33
202301020412	三連複	8 - 9 - 13	6640	27
202301020412	三連単	13 → 9 → 8	48120	162
202301020501	単勝	6	560	2
202301020501	複勝	6 4 3	120 100 460	2 1 7
202301020501	枠連	4 - 6	150	1
202301020501	馬連	4 - 6	230	1
202301020501	ワイド	4 - 6 3 - 6 3 - 4	150 1,450 580	1 15 7
202301020501	馬単	6 → 4	1030	4
202301020501	三連複	3 - 4 - 6	2460	9
202301020501	三連単	6 → 4 → 3	12980	38
202301020502	単勝	4	200	1
202301020502	複勝	4 3	170 670	2 5
202301020502	馬連	3 - 4	1380	6
202301020502	ワイド	3 - 4 4 - 5 3 - 5	440 240 620	8 5 9
202301020502	馬単	4 → 3	1910	9
202301020502	三連複	3 - 4 - 5	1110	5
202301020502	三連単	4 → 3 → 5	4730	21
202301020503	単勝	10	240	1
202301020503	複勝	10 12 6	140 160 560	1 3 8
202301020503	枠連	7 - 8	410	2
202301020503	馬連	10 - 12	610	2
202301020503	ワイド	10 - 12 6 - 10 6 - 12	260 1,790 2,390	2 20 26
202301020503	馬単	10 → 12	820	3
202301020503	三連複	6 - 10 - 12	8500	25
202301020503	三連単	10 → 12 → 6	24180	78
202301020504	単勝	7	3880	10
202301020504	複勝	7 1 11	690 400 130	10 7 1
202301020504	枠連	1 - 5	6020	18
202301020504	馬連	1 - 7	18240	41
202301020504	ワイド	1 - 7 7 - 11 1 - 11	4,160 1,290 770	42 14 7
202301020504	馬単	7 → 1	48640	95
202301020504	三連複	1 - 7 - 11	11080	43
202301020504	三連単	7 → 1 → 11	161420	456
202301020505	単勝	5	1580	7
202301020505	複勝	5 2 10	280 160 130	7 2 1
202301020505	枠連	2 - 4	1750	10
202301020505	馬連	2 - 5	2040	8
202301020505	ワイド	2 - 5 5 - 10 2 - 10	630 1,070 390	7 15 1
202301020505	馬単	5 → 2	4950	22
202301020505	三連複	2 - 5 - 10	3450	10
202301020505	三連単	5 → 2 → 10	23600	77
202301020506	単勝	2	950	4
202301020506	複勝	2 9 12	270 420 190	4 8 2
202301020506	枠連	2 - 6	4060	14
202301020506	馬連	2 - 9	5530	20
202301020506	ワイド	2 - 9 2 - 12 9 - 12	1,930 830 1,390	26 8 15
202301020506	馬単	2 → 9	9930	36
202301020506	三連複	2 - 9 - 12	11250	37
202301020506	三連単	2 → 9 → 12	70770	235
202301020507	単勝	3	4810	8
202301020507	複勝	3 6 11	450 150 120	7 3 1
202301020507	枠連	3 - 4	2610	9
202301020507	馬連	3 - 6	4670	15
202301020507	ワイド	3 - 6 3 - 11 6 - 11	1,510 1,140 280	17 12 2
202301020507	馬単	3 → 6	21040	51
202301020507	三連複	3 - 6 - 11	5130	19
202301020507	三連単	3 → 6 → 11	68260	205
202301020508	単勝	4	260	1
202301020508	複勝	4 14 5	130 210 140	1 5 2
202301020508	枠連	3 - 8	670	2
202301020508	馬連	4 - 14	1110	2
202301020508	ワイド	4 - 14 4 - 5 5 - 14	430 220 630	3 1 6
202301020508	馬単	4 → 14	2070	5
202301020508	三連複	4 - 5 - 14	1730	3
202301020508	三連単	4 → 14 → 5	8780	11
202301020509	単勝	1	650	4
202301020509	複勝	1 9 8	240 1,150 220	4 9 3
202301020509	枠連	1 - 6	790	4
202301020509	馬連	1 - 9	19080	42
202301020509	ワイド	1 - 9 1 - 8 8 - 9	5,460 750 3,580	43 6 34
202301020509	馬単	1 → 9	27940	62
202301020509	三連複	1 - 8 - 9	26430	68
202301020509	三連単	1 → 9 → 8	188490	431
202301020510	単勝	14	420	1
202301020510	複勝	14 4 10	190 470 330	1 8 7
202301020510	枠連	3 - 8	1600	6
202301020510	馬連	4 - 14	3300	14
202301020510	ワイド	4 - 14 10 - 14 4 - 10	1,160 1,410 3,850	13 17 47
202301020510	馬単	14 → 4	5170	23
202301020510	三連複	4 - 10 - 14	18270	78
202301020510	三連単	14 → 4 → 10	72570	289
202301020511	単勝	8	850	5
202301020511	複勝	8 10 7	240 640 200	5 9 2
202301020511	枠連	5 - 6	3850	17
202301020511	馬連	8 - 10	12210	43
202301020511	ワイド	8 - 10 7 - 8 7 - 10	2,950 650 2,610	41 4 33
202301020511	馬単	8 → 10	23310	80
202301020511	三連複	7 - 8 - 10	25180	87
202301020511	三連単	8 → 10 → 7	202750	620
202301020512	単勝	10	390	2
202301020512	複勝	10 4 12	150 230 130	2 6 1
202301020512	枠連	3 - 6	2840	13
202301020512	馬連	4 - 10	2540	11
202301020512	ワイド	4 - 10 10 - 12 4 - 12	590 350 540	9 1 8
202301020512	馬単	10 → 4	4680	21
202301020512	三連複	4 - 10 - 12	2660	8
202301020512	三連単	10 → 4 → 12	19300	66
202301020601	単勝	3	220	1
202301020601	複勝	3 7 9	120 130 150	1 2 4
202301020601	枠連	3 - 7	500	1
202301020601	馬連	3 - 7	530	2
202301020601	ワイド	3 - 7 3 - 9 7 - 9	240 300 410	2 3 6
202301020601	馬単	3 → 7	910	2
202301020601	三連複	3 - 7 - 9	1120	3
202301020601	三連単	3 → 7 → 9	3910	6
202301020602	単勝	7	140	1
202301020602	複勝	7 4 12	110 140 450	1 2 10
202301020602	枠連	3 - 5	360	1
202301020602	馬連	4 - 7	390	1
202301020602	ワイド	4 - 7 7 - 12 4 - 12	190 820 2,480	1 10 26
202301020602	馬単	7 → 4	480	1
202301020602	三連複	4 - 7 - 12	3610	10
202301020602	三連単	7 → 4 → 12	6790	12
202301020603	単勝	6	300	1
202301020603	複勝	6 10 4	140 140 130	3 2 1
202301020603	枠連	5 - 7	690	3
202301020603	馬連	6 - 10	830	3
202301020603	ワイド	6 - 10 4 - 6 4 - 10	310 220 220	3 2 1
202301020603	馬単	6 → 10	1420	5
202301020603	三連複	4 - 6 - 10	800	1
202301020603	三連単	6 → 10 → 4	5110	5
202301020604	単勝	5	430	3
202301020604	複勝	5 10 9	200 630 670	3 8 9
202301020604	枠連	4 - 6	3490	11
202301020604	馬連	5 - 10	8760	26
202301020604	ワイド	5 - 10 5 - 9 9 - 10	2,340 2,360 7,770	21 23 52
202301020604	馬単	5 → 10	13420	38
202301020604	三連複	5 - 9 - 10	59320	116
202301020604	三連単	5 → 10 → 9	265830	514
